Title,Channel Title,Channel ID,Publish time,Duration,Number of comments,Number of likes,Number of views,video_id,url
"what it's like playing valorant with tarik ft. Sykkuno, Disguised Toast, Kkatamina",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-06-03T21:00:09Z,19:2,45,3295,68110,NeeJqVP0ssE,https://www.youtube.com/watch?v=NeeJqVP0ssE
i met disguised toast's biggest fan in a valorant game,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-06-08T21:00:16Z,14:4,182,7001,96729,fQCnWUSbwRk,https://www.youtube.com/watch?v=fQCnWUSbwRk
"valorant, but there's a centipede in rae's room... ft. Sykkuno, Ramee, RatedEpicz",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-02-04T22:00:11Z,31:13,77,4654,87349,VuSVb_sFA34,https://www.youtube.com/watch?v=VuSVb_sFA34
I GOT COACHED BY TENZ! (BLINDFOLDED VALORANT),fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-05-08T21:00:38Z,24:37,28,1837,27953,hzuhczmOvnQ,https://www.youtube.com/watch?v=hzuhczmOvnQ
I Pretended to be Kyedae in Valorant Until This Happened...,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-06-30T21:00:32Z,19:51,97,4745,67165,oIAR2_oYWEA,https://www.youtube.com/watch?v=oIAR2_oYWEA
chattin' with y'all and then Disney Dreamlight Valley!! #ad,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-10-26T06:40:21Z,5:45:27,25,4041,92956,_Ioc_KK4Xsc,https://www.youtube.com/watch?v=_Ioc_KK4Xsc
"FUSLIE SAYS SHE HATES RAE?! - VALORANT IN-HOUSES ft. Chang Gang, Valkyrae, PeterParkTV",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2021-07-02T21:00:30Z,28:21,111,5993,110531,ip1-3senM30,https://www.youtube.com/watch?v=ip1-3senM30
i met disguised toast's biggest fan in a valorant game,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-06-08T21:00:16Z,14:4,182,7001,96729,fQCnWUSbwRk,https://www.youtube.com/watch?v=fQCnWUSbwRk
"If you knife him, i'll give you 100 gifted subs...",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2021-02-22T22:00:52Z,13:58,239,7907,113821,cYUbnUQWjRI,https://www.youtube.com/watch?v=cYUbnUQWjRI
"SYKKUNO IS UNHINGED... ft. Valkyrae, JoblessGarrett, Autumn",fuslie,UCujyjxsq5FZNVnQro51zKSQ,2021-12-13T22:00:17Z,21:16,86,4023,69393,vAbJpoeU-O0,https://www.youtube.com/watch?v=vAbJpoeU-O0
STORYTIME AND THEN FALL GUYS AND THEN VALO!,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-09-19T01:55:25Z,6:5:43,61,6122,133054,L_RBgJO9fGc,https://www.youtube.com/watch?v=L_RBgJO9fGc
I GOT COACHED BY TENZ! (BLINDFOLDED VALORANT),fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-05-08T21:00:38Z,24:37,28,1837,27953,hzuhczmOvnQ,https://www.youtube.com/watch?v=hzuhczmOvnQ
2v2s WITH CUBE GANG! ME AND RAE VS. RATED TACO,fuslie,UCujyjxsq5FZNVnQro51zKSQ,2022-10-14T06:40:48Z,6:25:44,55,4489,134782,o0oN5qgl1Wo,https://www.youtube.com/watch?v=o0oN5qgl1Wo
I Hired SEN TenZ to Carry Me in Valorant,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-30T12:52:32Z,12:35,190,10058,183719,vfJY8r0YD80,https://www.youtube.com/watch?v=vfJY8r0YD80
This is Why I Hate Valorant,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-28T23:00:53Z,11:28,150,7685,174640,CnK0b8wYg54,https://www.youtube.com/watch?v=CnK0b8wYg54
"WHAT 100,000 HOURS OF CS:GO LOOKS LIKE IN VALORANT",tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-23T14:24:03Z,10:59,158,11332,223223,7VyT-hSawkE,https://www.youtube.com/watch?v=7VyT-hSawkE
Why I will never go pro in Valorant...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-17T16:00:22Z,11:20,304,11951,300285,la96s952wcA,https://www.youtube.com/watch?v=la96s952wcA
"""I am so close to being Rank 1...""",tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-22T04:00:07Z,11:52,263,11808,247571,VAvRll9x3cs,https://www.youtube.com/watch?v=VAvRll9x3cs
How I Carried the Best Valorant Player in the World...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-19T04:00:05Z,12,191,11094,261796,L66qmYjIZa4,https://www.youtube.com/watch?v=L66qmYjIZa4
"How I won a $50,000 PRO VALORANT Tournament...",tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-09T11:56:08Z,41:22,360,25897,581546,njT5xIAQ4Gs,https://www.youtube.com/watch?v=njT5xIAQ4Gs
I have to give up on reaching RANK 1...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-27T01:02:00Z,11:11,142,9086,209344,HgoiuTN_sn4,https://www.youtube.com/watch?v=HgoiuTN_sn4
I Never Want to Play with Nadeshot Again...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-15T02:43:12Z,12:25,154,9591,217355,XpDbOhzs9xo,https://www.youtube.com/watch?v=XpDbOhzs9xo
I Hired This VALORANT Pro to Make Me RANK 1,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-13T12:15:28Z,11:36,144,9502,242082,H_Qvt0uR2Ks,https://www.youtube.com/watch?v=H_Qvt0uR2Ks
I Never Want to Play with Nadeshot Again...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-15T02:43:12Z,12:25,154,9591,217355,XpDbOhzs9xo,https://www.youtube.com/watch?v=XpDbOhzs9xo
How I make the HARDEST Valorant RANK LOOK EASY!,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-25T06:24:06Z,11:54,194,8992,214043,gZMAAfpKM7A,https://www.youtube.com/watch?v=gZMAAfpKM7A
WHAT 1000 HOURS ON CHAMBER LOOKS LIKE...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-07T03:47:56Z,11:3,147,9055,201629,U5-aMK4oPBo,https://www.youtube.com/watch?v=U5-aMK4oPBo
One of the most STRESSFUL games I've ever played... | tarik | VALORANT,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-06-13T09:09:21Z,16:14,167,9669,237052,ow1cfrhrVoE,https://www.youtube.com/watch?v=ow1cfrhrVoE
What the TOP 1% of VALORANT looks like...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-11T04:35:23Z,10:43,203,10465,242149,BNIofOxtDEQ,https://www.youtube.com/watch?v=BNIofOxtDEQ
Carrying myself back to RADIANT in the NEW ACT | SEN tarik,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-10-26T12:00:30Z,11:29,136,9797,224945,oAWHj9IzCVs,https://www.youtube.com/watch?v=oAWHj9IzCVs
So I matched against 4 VALORANT PROS in RANKED...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-10-29T17:48:42Z,13:3,123,11234,295069,mVqC14ttRNo,https://www.youtube.com/watch?v=mVqC14ttRNo
WHAT CS:GO MECHANICS LOOK LIKE IN VALORANT...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-05T08:15:28Z,12:31,218,11284,353417,ycBQinINgIM,https://www.youtube.com/watch?v=ycBQinINgIM
I am becoming the BEST PLAYER in VALORANT...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-10-27T23:00:07Z,11:37,173,12888,287297,6tVIhX7MS4Y,https://www.youtube.com/watch?v=6tVIhX7MS4Y
Can 2 Content Creators Beat 5 VALORANT Pros? | PRO 10 MANS | tarik,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-08-27T02:52:48Z,13:45,195,11556,270697,1BpJgVRQdMQ,https://www.youtube.com/watch?v=1BpJgVRQdMQ
I am becoming the BEST PLAYER in VALORANT...,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-10-27T23:00:07Z,11:37,173,12888,287297,6tVIhX7MS4Y,https://www.youtube.com/watch?v=6tVIhX7MS4Y
OfflineTV & Friends invited me to play VALORANT. Here's how it went! | SEN tarik,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-09-30T01:30:08Z,12:8,121,9011,227412,h6X3_4uDj9s,https://www.youtube.com/watch?v=h6X3_4uDj9s
VALORANT ranked is impossible alone... | SEN tarik,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-10-16T18:04:10Z,12:18,135,9959,230459,Ws4ywR-iU44,https://www.youtube.com/watch?v=Ws4ywR-iU44
Tarik Reacts to Sentinels vs The Guard | SHROUD'S FIRST GAME | NA VALORANT LCQ,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-08-05T03:02:37Z,43:35,574,16303,524239,e-uRV02nYS4,https://www.youtube.com/watch?v=e-uRV02nYS4
Can 2 Content Creators Beat 5 VALORANT Pros? | PRO 10 MANS | tarik,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-08-27T02:52:48Z,13:45,195,11556,270697,1BpJgVRQdMQ,https://www.youtube.com/watch?v=1BpJgVRQdMQ
I GRINDED the last 24 HOURS of the VALORANT ACT... Did I Hit RANK 1?,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-06-23T04:07:59Z,16:44,231,13584,347513,7iH7vanWjvY,https://www.youtube.com/watch?v=7iH7vanWjvY
I streamed VALORANT for 24 HOURS straight. Here's how it went!,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-07-04T11:19:40Z,14:56,232,18598,405251,3_WW6GSAb3A,https://www.youtube.com/watch?v=3_WW6GSAb3A
VALORANT ranked is impossible alone... | SEN tarik,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-10-16T18:04:10Z,12:18,135,9959,230459,Ws4ywR-iU44,https://www.youtube.com/watch?v=Ws4ywR-iU44
Can Tarik and C9 Yay BEAT NRG s0m & FNS in VALORANT?,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-11-16T13:00:38Z,11:38,163,9613,214049,tWcPPC4GFFQ,https://www.youtube.com/watch?v=tWcPPC4GFFQ
Hitting RANK 1 might be easier than I thought... | tarik | VALORANT,tarik,UCTbtlMEiBfs0zZLQyJzR0Uw,2022-08-19T14:30:09Z,11:55,217,12401,315240,Ksi2PFrOWn4,https://www.youtube.com/watch?v=Ksi2PFrOWn4
I Played Against A Cheater In Valorant,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-12-01T09:04:12Z,4:46,225,2793,23912,dceolcSf1ig,https://www.youtube.com/watch?v=dceolcSf1ig
The BEST Valorant Aces,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-11-18T09:04:29Z,8:20,344,5837,109259,x2f1_FCMvBY,https://www.youtube.com/watch?v=x2f1_FCMvBY
Why Nobody Plays Controllers - Valorant,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-11-24T09:24:06Z,5:39,543,5343,101686,gAQEAZQL-PU,https://www.youtube.com/watch?v=gAQEAZQL-PU
Tons Of Tips About The Post Plant | Sage To Ascendant,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-11-28T10:44:20Z,10:25,168,3694,55956,KHUibY5wLHA,https://www.youtube.com/watch?v=KHUibY5wLHA
"I Played Nonstop Omen For 1 Month, Here's What I Learned",MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-11-03T09:51:10Z,8:20,201,5708,104923,6WPxQL5TOKo,https://www.youtube.com/watch?v=6WPxQL5TOKo
I Broke The Unwritten Rules Of Valorant,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-08-22T08:46:49Z,6:55,714,24852,603356,t3geyZQM8Ec,https://www.youtube.com/watch?v=t3geyZQM8Ec
3 WEAKNESSES FOR EVERY AGENT - Valorant,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-10-03T08:52:09Z,9:59,398,14386,358218,lLn7qB7VRI4,https://www.youtube.com/watch?v=lLn7qB7VRI4
"The Craziest, Fastest and Best Aces In Valorant",MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-09-24T08:15:53Z,8:9,1585,8936,168195,gg6-ePFwyXo,https://www.youtube.com/watch?v=gg6-ePFwyXo
Tons Of Tips About The Post Plant | Sage To Ascendant,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-11-28T10:44:20Z,10:25,168,3694,55956,KHUibY5wLHA,https://www.youtube.com/watch?v=KHUibY5wLHA
More Unwritten Rules Of Valorant,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2021-10-14T09:27:37Z,8:5,4057,115354,3457615,9jSzbXK32IU,https://www.youtube.com/watch?v=9jSzbXK32IU
50 VALORANT TIPS AND TRICKS,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2021-01-15T11:10:38Z,9:23,1312,67927,1851473,E7dNBKN-T6E,https://www.youtube.com/watch?v=E7dNBKN-T6E
50 THINGS YOU DIDN'T KNOW ABOUT VALORANT,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2021-01-05T11:12:17Z,8:28,2231,55457,1417871,CfpcMordhrk,https://www.youtube.com/watch?v=CfpcMordhrk
Valorant Tips And Tricks Sent By You - Part 35,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-10-28T10:01:27Z,8:13,300,9573,199788,PsC2D37rKGQ,https://www.youtube.com/watch?v=PsC2D37rKGQ
Buying The Whole Night Market | Sage To Ascendant,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-10-11T08:10:36Z,8:53,546,13896,324251,xBEZt9x65Ds,https://www.youtube.com/watch?v=xBEZt9x65Ds
The Future Of Valorant,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-09-27T10:10:50Z,7:12,1045,16431,334003,Th5-j03-pSI,https://www.youtube.com/watch?v=Th5-j03-pSI
Valorant Tips And Tricks Sent By You - Part 33,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-09-17T09:08:57Z,8:7,374,18300,447026,3GHIQWMN4nw,https://www.youtube.com/watch?v=3GHIQWMN4nw
"I Played Nonstop Chamber For 1 Month, Here's What I Learned",MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-06-09T08:40:49Z,8:18,363,15710,418388,tF-kC610OZc,https://www.youtube.com/watch?v=tF-kC610OZc
3 COMMON MISTAKES FOR ALL AGENTS - Valorant,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-06-30T07:42:14Z,11:39,656,28679,898664,IqCszPu8cgM,https://www.youtube.com/watch?v=IqCszPu8cgM
50 THINGS YOU DIDN'T KNOW ABOUT VALORANT - Part 7,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2021-08-24T11:05:00Z,8:2,2862,122464,3132032,CtIvtEluews,https://www.youtube.com/watch?v=CtIvtEluews
Common Mistakes Low Elo Players Make In Valorant,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2021-04-20T10:01:17Z,6:37,1141,52855,1645222,L9FZMsod6_s,https://www.youtube.com/watch?v=L9FZMsod6_s
50 THINGS YOU DIDN'T KNOW ABOUT VALORANT - Part 11,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-07-24T08:07:05Z,8:35,740,21523,556373,nMyeWEvXnbU,https://www.youtube.com/watch?v=nMyeWEvXnbU
Valorant Tips And Tricks Sent By You - Part 34,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-10-06T08:17:04Z,8:8,446,10794,209888,VB1P-_FINgQ,https://www.youtube.com/watch?v=VB1P-_FINgQ
Valorant Tips And Tricks USED By You - Part 12.99,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-11-08T09:45:07Z,8:49,248,5991,113488,tqiwlj0jxw4,https://www.youtube.com/watch?v=tqiwlj0jxw4
The Lowlander Plushy Is Out Now!,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-12-01T09:55:57Z,36,42,1102,6101,5MMgoUzN0HY,https://www.youtube.com/watch?v=5MMgoUzN0HY
Buying The Whole Night Market | Omen To Ascendant,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-08-03T09:51:17Z,9:51,597,18369,584059,zR77xpYe_F0,https://www.youtube.com/watch?v=zR77xpYe_F0
Buying The Whole Night Market | Omen To Ascendant,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-08-03T09:51:17Z,9:51,597,18369,584059,zR77xpYe_F0,https://www.youtube.com/watch?v=zR77xpYe_F0
50 THINGS YOU DIDN'T KNOW ABOUT VALORANT - Part 10,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-03-29T07:57:41Z,8:14,718,22515,524100,9JBYevwiNLs,https://www.youtube.com/watch?v=9JBYevwiNLs
Valorant Tips And Tricks USED By You - Part 11,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-09-22T08:20:13Z,8:24,294,9077,179446,IiAz3D0V7No,https://www.youtube.com/watch?v=IiAz3D0V7No
Valorant Tips And Tricks Sent By You - Part 31,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-08-08T08:30:02Z,9:8,539,19005,390156,taqv99980z0,https://www.youtube.com/watch?v=taqv99980z0
Valorant Tips And Tricks Sent By You - Part 32,MrLowlander,UCgtbMb3djcXKj6CHerHwZ-A,2022-09-03T08:24:07Z,8:33,460,14504,303993,zF1y6AEkGak,https://www.youtube.com/watch?v=zF1y6AEkGak
Wrist breaker flicks - Valorant,noted,UCQ4dS_JStXcK3A30isduBbg,2022-11-30T18:00:26Z,8:39,113,1792,28805,hTQStKLNtU8,https://www.youtube.com/watch?v=hTQStKLNtU8
"1,000 fps mfs be like - Valorant",noted,UCQ4dS_JStXcK3A30isduBbg,2022-11-29T18:00:13Z,8:45,275,4324,91751,_YEPn0PdpJw,https://www.youtube.com/watch?v=_YEPn0PdpJw
