,Title,Channel Title,Channel ID,Publish time,Duration,Number of comments,Number of likes,Number of views,video_id,url,Comment ID,Comment,Likes,Replies,Video ID
66,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,UgxvUDLknkQfOGiTjDV4AaABAg,This was like watching a sports anime. But props to you all everyone really popped off😆,0,0,Kl2XzD5DMoY
67,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,UgxcAk-IklQwCDRlr_54AaABAg,You could make an anime out of this entire tournament alone. The storyline and characters... Y&#39;all see where I&#39;m going with this?,0,0,Kl2XzD5DMoY
68,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,Ugz8dX0F54Et6jba0FN4AaABAg,"Good stuff, you are all aces in my book.",0,0,Kl2XzD5DMoY
69,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,UgzQcndZ91aUqwaEQxN4AaABAg,You all did your best :),0,0,Kl2XzD5DMoY
70,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,UgwNwEMmR_v21ze93PV4AaABAg,One of the most satisfied highlight video I have ever seen in my life!,6,0,Kl2XzD5DMoY
71,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,Ugz-qDzcWV2XuHUwVwF4AaABAg,You did great cheers team lily,0,0,Kl2XzD5DMoY
72,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,Ugy2POAZVa69-m53tIx4AaABAg,Sykunno your so wholesome I hate it but yet love it at the same time,1,0,Kl2XzD5DMoY
73,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,Ugx5pBg_3y72dstuMmh4AaABAg,i honestly to god thought they were gonna lose every game. All the other teams had better players. I will have to say yvonne has improved so much.,0,0,Kl2XzD5DMoY
74,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,Ugzjp6tgadMgTF0M8sJ4AaABAg,Sykkuno’s editor with the audio sfx is going crazy! Amazing.,7,0,Kl2XzD5DMoY
75,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,UgzusPDEsZC-eSQy9SB4AaABAg,"At <a href=""https://www.youtube.com/watch?v=Kl2XzD5DMoY&amp;t=10m35s"">10:35</a><br><br>BoxBox: YOU SHALL NOT PASS!<br><br><b>Danny knifed them all</b><br><br>BoxBox: They&#39;re totally did pass <br><br>LMAO so cute 😂",0,0,Kl2XzD5DMoY
76,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,UgzDVF1Nm-750GPbfhl4AaABAg,"I love this editing, chefkiss.<br>&#39;13-6 the struggles&#39; pretty good insert there, not gonna lie",2,0,Kl2XzD5DMoY
77,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,Ugy_K0x9OmJjodwsKtp4AaABAg,Such a good teamwork!!,4,0,Kl2XzD5DMoY
78,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,UgywCfBobxctd2CLw-R4AaABAg,"thanks for the edit, editing team! you made an amazing game more awesome with the edits hahaha",9,0,Kl2XzD5DMoY
79,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,UgziePh2PGoACaUqYD94AaABAg,Half of our team went drinking 😂,9,0,Kl2XzD5DMoY
80,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,UgyyU7Jj9dngylxS91J4AaABAg,No way they beat toasts team😂,0,0,Kl2XzD5DMoY
81,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,UgwNx8xfUKPVjEL5oyN4AaABAg,You guys did soo amazing <br>Second place right?,5,0,Kl2XzD5DMoY
82,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,Ugydvo_uFsT1M1Uj3Sh4AaABAg,"You&#39;re doing very good, but sometimes luck is not on your side and you can&#39;t always win <br>Tbh I&#39;m bad at the game too, but sometimes when I in good condition I&#39;ll do really good just like you 😁",0,0,Kl2XzD5DMoY
83,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,Ugx5PWj-Yi1VQRya5CV4AaABAg,Why did it feel like every sick kill Sykkuno had against Scarra’s team was on Peter 😂,0,0,Kl2XzD5DMoY
84,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,Ugx1b1rnJcQDRp8aINN4AaABAg,This would be so much fun versing your own friends... imagine having 9 friends to do this with... couldn&#39;t be me... sadly...,0,0,Kl2XzD5DMoY
85,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,UgwoiFZKhd0aDP9TSo94AaABAg,I WAS SO EMOTIONALLY INVESTED IN THIS ROUND,0,0,Kl2XzD5DMoY
86,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,Ugyekc_j-NYuDwt6u0d4AaABAg,sykkuno&#39;s massive knifing skills payed off pog<br>very impressive result tho!,0,0,Kl2XzD5DMoY
87,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,Ugz7TWFx-dLBF-OKd1h4AaABAg,"Sykkuno pressed ult<br>Chamber: You are so dead<br>Sykkuno: im so dead, im so dead.",0,0,Kl2XzD5DMoY
88,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,UgwvPf2nLRBGFMaWnAR4AaABAg,UR TEAM WORKS WELL TOGETHER,1,0,Kl2XzD5DMoY
89,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,UgxFUQwEIrrov3ZIs4h4AaABAg,Tbh even thought Sykkuno isn&#39;t the best player his tap firing is super clean,0,0,Kl2XzD5DMoY
90,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,UgzdXGuFlnKy57OmQyB4AaABAg,sykkuno was definitely the main character of this tournament,0,0,Kl2XzD5DMoY
91,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,UgxTnvy-3wzhJg88EQd4AaABAg,Dude they did pretty good,0,0,Kl2XzD5DMoY
92,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,Ugy20DWGfxKBiqSGNW14AaABAg,holy shit you almost had that!! thats why underdogs are my favorite ggs team lily,0,0,Kl2XzD5DMoY
93,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,UgzC4n9ldzXoJTF-7WN4AaABAg,"<a href=""https://www.youtube.com/watch?v=Kl2XzD5DMoY&amp;t=7m27s"">7:27</a>  I have been noticing how sweet poki and sykk are to each other",0,0,Kl2XzD5DMoY
94,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,UgwrpwCzZjqc6LpehVR4AaABAg,sean was a lurking god this tournament,0,0,Kl2XzD5DMoY
95,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,Ugxw0LcxwGseqRQySsF4AaABAg,Happy Holidays!!! Love watching your videos. Miss Valorent game play.,1,0,Kl2XzD5DMoY
96,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,Ugwa0DgjxHbHscshdjJ4AaABAg,u are so good at valorant sykkuno!!!,0,0,Kl2XzD5DMoY
97,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,UgzGUISCteYeQG8fSSh4AaABAg,Low rank doesn&#39;t meant your bad,5,0,Kl2XzD5DMoY
98,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,Ugwgnvs4ds2Hf4K_8pt4AaABAg,Sykkuno so good at pretending to be weak,0,0,Kl2XzD5DMoY
99,We are the lowest-ranked team in this Valorant tournament but...,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2021-12-26T15:00:09Z,30:15,400,32336,769838,Kl2XzD5DMoY,https://www.youtube.com/watch?v=Kl2XzD5DMoY,Ugy-dIWkxzbYhKPPbI14AaABAg,"So right before the tournament<br>I said to myself<br>If the team rae is on goes undefeated, I’ll download valorant and start playing, and what do you know",1,0,Kl2XzD5DMoY
100,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,UgzLC8Dm01aX-IxpzMp4AaABAg,I love how sykkuno randomly goes into stories like an actual grandpa,557,7,rMMFFE3BM5k
101,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,UgzZMRpS9qeF2_VGSOV4AaABAg,I can’t believe sgares overcame his ptsd from his “incident” with sykk. Truly a unique duo,280,5,rMMFFE3BM5k
102,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,UgxgkQgY7A_zDQkyK5B4AaABAg,"Sydney just enabling this man like &quot;he&#39;s a genious!&quot; is so funny. Thanks to the brothaman for the lobby, they were having so much fun! Those last rounds were so entertaining.",101,1,rMMFFE3BM5k
103,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,UgzophWSWeNRJrfDtON4AaABAg,sgares and sykkuno is something I thought I wouldn’t see again - thanks toast for putting this group together!,219,0,rMMFFE3BM5k
104,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,UgzXrkRmA2x-nSULVvp4AaABAg,this whole stream was so fun. sykkuno and sgares together again we love to see it,49,0,rMMFFE3BM5k
105,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,UgwLZNN9EN_Xe69NSwt4AaABAg,THE LEGENDARY LINE SAY IT AGAIN<br>THE LINE : “WHAT IS UP GUYS IT&#39;S SYKKUNO HERE !!”,50,0,rMMFFE3BM5k
106,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,UgzjFpfDMSJO4yZ9U0B4AaABAg,Thank you brothamanz for this amazing lobby! It was nice seeing Sykkuno and Sgares interactions after the incident 💚💚💚💚,39,1,rMMFFE3BM5k
107,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,Ugx8wczGnevqx60yyYR4AaABAg,"Woo a video!! I love love the editing on this, because even though I watched it live, it was still interesting to see the games again. The long C rush is a new classic lol Also the ending screen is so nice with the sprout hoodie!! <a href=""about:invalid#zCSafez""></a>Thanks for the upload <a href=""about:invalid#zCSafez""></a>",44,0,rMMFFE3BM5k
108,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,Ugw3nvw_MlwUYDLpj914AaABAg,"So glad this is back, it’s been decades",31,0,rMMFFE3BM5k
109,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,UgxeKiJpizQIcVe3PkR4AaABAg,"I loved that stream, vibes were so good",17,0,rMMFFE3BM5k
110,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,UgwOEBzaGZd5je_SOkt4AaABAg,sgares still gets nightmares about syk&#39;s raze,43,0,rMMFFE3BM5k
111,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,UgwUibjBX3gmoBzCWF14AaABAg,"Omg I missed that intro, also this stream was iconic af <a href=""about:invalid#zCSafez""></a>",25,0,rMMFFE3BM5k
112,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,UgxmpV_L8Vx4lbEBsCZ4AaABAg,THANK YOU BROTHAMANS FOR SETTING UP THIS MONSTROUS LOBBY!!! &lt;3,8,1,rMMFFE3BM5k
113,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,Ugy3a98BRooWRIT-en94AaABAg,syk&#39;s commitment to the bit is admirable,6,0,rMMFFE3BM5k
114,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,UgzMB5PXBr4cf3j_rzR4AaABAg,Lets gooo its been a while since I heard that intro !! Its so cool seeing Sgares and Sykkuno colab after all these days.,12,0,rMMFFE3BM5k
115,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,UgwjuX10uwREf0DQoO14AaABAg,he&#39;s so funny I&#39;m glad he uploaded a vid again,8,1,rMMFFE3BM5k
116,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,Ugy8MeVvsBr00K4UwPZ4AaABAg,Woo finally a sykkuno vid after so long! It&#39;s been AGES! I love the editing on this vid and the small story time section. Ty Blink!!,7,1,rMMFFE3BM5k
117,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,Ugxr98LRvXfAkbS1qvl4AaABAg,"wait, since sykkuno is on yt, he really looks like he is having so much fun. <br><br>i love how sykk looks in this vid [stream] :&gt;☆",13,1,rMMFFE3BM5k
118,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,UgxSsz-THO3g4czzSIJ4AaABAg,omg its been so long since a regular video!! this stream was so fun and the syk x sgares meetup after 2 years is iconic!!! thanks for the video!!,4,0,rMMFFE3BM5k
119,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,Ugx-fomyvlc7-hnBRtR4AaABAg,Imagine being a pro vct team and running into this team 😅,4,1,rMMFFE3BM5k
120,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,UgwifV0aiq2qtVgCwUd4AaABAg,"Tbh i dont like watching valo , But this guy makes any game fun . A legend they say !",2,0,rMMFFE3BM5k
121,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,UgxL2aP23JW9Iv8Gd_Z4AaABAg,Bro I laughed so hard when they kept going C,5,1,rMMFFE3BM5k
122,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,UgxjtE7ir2fJZDdJw654AaABAg,"Love that you started posting shorts and now the videos are back too! Pop off king <a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a>",12,0,rMMFFE3BM5k
123,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,Ugx7TG9RuPcFqKEEsNp4AaABAg,"Wooo after so long another syk  vid, and its the reunion of syk and sgares valo. I&#39;ll enjoy the vid <a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a>",7,0,rMMFFE3BM5k
124,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,UgwMPl89DU-XhrHLUYR4AaABAg,This stream was great. All while getting toast his rank lol.,1,0,rMMFFE3BM5k
125,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,Ugws6U2CuDfwnHCxwO14AaABAg,"Love this short video! Love this group! thanks for uploading, we know it&#39;s actually not profitable, so thank you! XD",0,0,rMMFFE3BM5k
126,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,UgxwcJk_TLc1B6ddjT94AaABAg,I love how they kept going C again and again,6,1,rMMFFE3BM5k
127,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,UgzQ5UuWcjKDDGOS9CF4AaABAg,omg it&#39;s been ages since his last video i missed this a lot,9,0,rMMFFE3BM5k
128,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,Ugw5eLJz1XgqA4dkscR4AaABAg,"tnx for the upload, more syk vids pls.<br><br>I&quot;ve been busy for the past months bc of work and i dont have enough time to watch the vods, if im gonna catch up on some clips of syk i rather watch here than on those clip stealing channels 😝",5,0,rMMFFE3BM5k
129,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,UgxqS7NcWt_wlcBE-aJ4AaABAg,Love the Valo content!!!,0,0,rMMFFE3BM5k
130,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,UgwHanI1rK4RQm736894AaABAg,"&quot;okay guys i... i feel a little bit nervous, i feel like it won&#39;t work&quot; IS WHAT THE ENEMY&#39;S THINKING SO THEY WOULDN&#39;T EXPECT US TO DO IT AGAIN!!!",0,0,rMMFFE3BM5k
131,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,UgyxhSP-fMD9IG4z7kV4AaABAg,Sykkuno and sgares was a great reunion,4,1,rMMFFE3BM5k
132,Winning at Valorant by only going C,Sykkuno,UCRAEUAmW9kletIzOxhpLRFw,2022-11-20T18:47:39Z,11:19,192,6592,92661,rMMFFE3BM5k,https://www.youtube.com/watch?v=rMMFFE3BM5k,Ugz_6vRywTQRZ8Fg-g14AaABAg,val content w syk and tarik is always so good,0,0,rMMFFE3BM5k
